"Name","School","Rating"
"John Blackwell","Wisconsin",82.6332770326289
"Ishmael Leggett","Pittsburgh",82.6159695866542
"Rodney Rice","Maryland",82.5968544751988
"Tyrese Hunter","Memphis",82.5551914934711
"Chance McMillian","Texas Tech",82.5255316514934
"Allen David Mukeba","Oakland",82.5183813484356
"Jack Clark","VCU",82.5076943519694
"Ernest Udeh Jr.","TCU",82.5047930276043
"Rasheed Bello","Purdue Fort Wayne",82.4684237224901
"Zach Hicks","Penn St.",82.4492128041911
"V.J. Edgecombe","Baylor",82.4469220699569
"Jackson Shelstad","Oregon",82.4120497143944
"Nate Kingz","Oregon St.",82.4042993840876
"Jaland Lowe","Pittsburgh",82.397336029154
"Jacari White","North Dakota St.",82.3945529319653
"Kadin Shedrick","Texas",82.356096942101
"Aziz Bandaogo","Cincinnati",82.3300973725745
"Chase Walker","Illinois St.",82.2914574324038
"Caden Pierce","Princeton",82.2751821698103
"Duke Deen","Bradley",82.2053673535716
"Cole Hargrove","Drexel",82.20137638082
"Rylan Jones","Samford",82.1935427351208
"Adrian Wooley","Kennesaw St.",82.1914172654668
"Nick Boyd","San Diego St.",82.173751167726
"Obi Agbim","Wyoming",82.1684365231523
"Markus Burton","Notre Dame",82.1345242820293
"Keyshawn Hall","UCF",82.1242493871264
"Nick Kern","Penn St.",82.1164214114365
"Darius Hannah","Bradley",82.0879233656018
"James Scott","Louisville",82.0738330284572
"Amarion Dickerson","Robert Morris",82.0607448228953
"Kellen Tynes","Maine",82.0494313381953
"KJ Lewis","Arizona",82.0371803419341
"Geronimo Rubio De La Rosa","Columbia",82.0366961899272
"Tre'Von Spillers","Wake Forest",82.0188450551122
"Jalon Moore","Oklahoma",82.0016255677895
"Asa Newell","Georgia",81.979218991625
"Christian Anderson","Texas Tech",81.9647790584644
"Jaemyn Brakefield","Mississippi",81.9568605944306
"Zach Cleveland","Liberty",81.9416755015646
"Robert Wright","Baylor",81.9412354078715
"Martin Somerville","UMass Lowell",81.9171874197192
"Josh Ojianwuna","Baylor",81.8478533297862
"Langston Reynolds","Northern Colorado",81.8340681329677
"Dajuan Harris Jr.","Kansas",81.8054658641158
"Myles Tate","Appalachian St.",81.7910062368766
"Colin Porter","Liberty",81.7704390453123
"Melvin Council Jr.","St. Bonaventure",81.7696283816266
"Jhamir Brickus","Villanova",81.7688328912952
"Lynn Kidd","Miami FL",81.7662014848299
"Christoph Tilly","Santa Clara",81.7600560932486
"Keeshawn Barthelemy","Oregon",81.7213031094594
"Jamir Watkins","Florida St.",81.7139233845323
"Joseph Tugler","Houston",81.7132071474506
"Will Pruitt","Lipscomb",81.710459596183
"Anthony Robinson II","Missouri",81.7082267508221
"Peter Suder","Miami OH",81.6900319265008
"Javohn Garcia","McNeese St.",81.6751065602878
"Malachi Smith","Dayton",81.6227740620973
"Johnathan Lawson","Little Rock",81.6212683288908
"Silas Demary Jr.","Georgia",81.6149088557258
"Bobby Durkin","Davidson",81.5756469605443
"Eddie Lampkin","Syracuse",81.5756114080424
"Will Richard","Florida",81.5728792858223
"Tamar Bates","Missouri",81.5726380241716
"Stephan Swenson","UC Santa Barbara",81.5723467833855
"Wooga Poplar","Villanova",81.5683200233897
"Matt Cross","SMU",81.5485764765336
"Damarco Minor","Oregon St.",81.5467266859022
"Isaac McKneely","Virginia",81.5384245264866
"Malik Reneau","Indiana",81.5238299673838
"Drew Thelwell","Iowa",81.5230530759926
"Alston Mason","Arizona St.",81.4663603860062
"Jalen Terry","Eastern Michigan",81.4285379335947
"Bryce Hopkins","Providence",81.391774257217
"Isaiah Swope","Saint Louis",81.3731296619113
"John Poulakidas","Yale",81.3660060190996
"Paulius Murauskas","Saint Mary's",81.3527727874615
"Latrell Wrightsell Jr.","Alabama",81.3431165773126
"Otis Frazier III","UTEP",81.2880145008666
"Frank Champion","Chattanooga",81.2854271682304
"Seth Trimble","North Carolina",81.2783400103517
"Christian Davis","Bradley",81.2669801977463
"Kelton Talford","Winthrop",81.2615362369306
"Leo Colimerio","Queens",81.2490105965711
"Terrence Edwards Jr.","Louisville",81.2480091660191
"Javan Simmons","Toledo",81.2284134215243
"Jahmai Mashack","Tennessee",81.2145795073722
"Sean Newman Jr.","Louisiana Tech",81.2126839121836
"Lamont Butler","Kentucky",81.1899146652767
"Isaac Jessup","Cal Poly",81.1570027710494
"David Joplin","Marquette",81.1213227701838
"Marcus Boykin","Sam Houston St.",81.1035238693667
"Brock Harding","Iowa",81.0790254918244
"Frankie Collins","TCU",81.0693814158187
"Jordan Marsh","UNC Asheville",81.0504865732681
"Dylan Arnett","Cleveland St.",81.0471066319407
"Boubacar Coulibaly","Pepperdine",81.0406782138892
"Matthew-Alexander Moncrieffe","Seattle",81.0393495025837
"Baye Ndongo","Georgia Tech",81.0059521273789
"Moustapha Thiam","UCF",80.9990321307199
"Josh Bascoe","Bucknell",80.9944564525234
"Tylan Pope","Texas St.",80.9819125060881
"Blaise Threatt","Weber St.",80.9693769623457
"Andrew Rohde","Virginia",80.968579986017
"Tyrel Morgan","Texas St.",80.9667443870302
"Trevan Leonhardt","Utah Valley",80.9587029800752
"Dwon Odom","Tulsa",80.9553860764449
"Tobe Awaka","Arizona",80.9279045783657
"Samson Johnson","Connecticut",80.9256146855069
"Lamar Wilkerson","Sam Houston St.",80.8938343108024
"Andersson Garcia","Texas A&M",80.8782024882481
"Nate Calmese","Washington St.",80.8632095326514
"Kenyon Giles","UNC Greensboro",80.8456323461051
"Justin Vander Baan","Lafayette",80.8310185303276
"Jonathan Pierre","Belmont",80.78310671681
"Samage Teel","Indiana St.",80.7799930334729
"Terrance Williams II","USC",80.7757925389368
"Nimari Burnett","Michigan",80.7687591431609
"Kyler Filewich","Wofford",80.7599822707639
"Babacar Faye","Western Kentucky",80.7545085573229
"Cam Carter","LSU",80.7450742256435
"Reyne Smith","Louisville",80.731525879456
"Dre Davis","Mississippi",80.7310099144953
"Tuongthach Gatkek","Little Rock",80.6932328659662
"Joseph Pinion","Arkansas St.",80.6908475616272
"CJ Fulton","Charleston",80.6881571669763
"Taelon Peter","Liberty",80.6698882662329
"Javian McCollum","Georgia Tech",80.6690555123988
"Adama Bal","Santa Clara",80.6686549695714
"Tyler McGhie","UC San Diego",80.6529201307974
"Jordan Ivy-Curry","UCF",80.6371303861087
"Bash Wieland","Chattanooga",80.6289477221697
"Brooks Barnhizer","Northwestern",80.6256686552719
"Liam McNeeley","Connecticut",80.6156894492738
"Jaden Brownell","Samford",80.6134384512081
"AJ Clayton","Ohio",80.602290775148
"Duke Miles","Oklahoma",80.5930219815952
"Guy Ragland Jr.","Cornell",80.5878776624203
"Connor Kochera","Davidson",80.5739396578776
"Jaron Rillie","Northern Colorado",80.5699461570307
"Adam Clark","Merrimack",80.5675535787458
"Ray'Sean Taylor","SIU Edwardsville",80.5290132131485
"Pharrel Payne","Texas A&M",80.4789644996008
"Aidan Kehoe","Navy",80.4541917468022
"Mouhamed Dioubate","Alabama",80.4481844439237
"Javon Bennett","Dayton",80.4447217609076
"Tru Washington","New Mexico",80.436406676269
"Zvonimir Ivisic","Arkansas",80.4017382982126
"Cameron Corhen","Pittsburgh",80.3925331864905
"Nick Martinelli","Northwestern",80.3798000313677
"Jeremy Fears Jr.","Michigan St.",80.3748753374596
"Doctor Bradley","Arkansas Pine Bluff",80.3572292714771
"Flory Bidunga","Kansas",80.3488912407521
"Jizzle James","Cincinnati",80.346039284029
"Drake Dobbs","St. Thomas",80.3328222768239
"Jordan Longino","Villanova",80.3227018998456
"Dylan Faulkner","Lipscomb",80.2962391084994
"Tarris Reed Jr.","Connecticut",80.295478615322
"Chris Howell","UC San Diego",80.2910799308806
"Obinna Anochili-Killen","Marshall",80.2842193987958
"Tidjiane Dioumassi","Southern",80.2729329342681
"Ugnius Jarusevicius","Central Michigan",80.266163365651
"Kendall Blue","St. Thomas",80.2411639319603
"Christian Shumate","McNeese St.",80.2391726862391
"Rashad King","Northeastern",80.2178419664591
"Micah Peavy","Georgetown",80.2134105770155
"Micah Parrish","Ohio St.",80.2123537352492
"Carter Whitt","Belmont",80.1890681256177
"Kalu Anya","Saint Louis",80.1563064399558
"Efton Reid","Wake Forest",80.1215140981271
"Dishon Jackson","Iowa St.",80.1198764588901
"Fousseyni Traore","BYU",80.1172018526128
"Mason Nicholson","Jacksonville St.",80.1138427373712
"Masiah Gilyard","Manhattan",80.106792087483
