Name,School,Rating
Kolby King,Butler,72
Jason Edwards,Vanderbilt,72
Jeremiah Wilkinson,California,72
Jaylin Sellers,UCF,72
Ben Burnham,Virginia Tech,72
Anthony Leal,Indiana,72
Patrick Ngongba,Duke,72
Will Tschetter,Michigan,72
Dawson Baker,BYU,72
Grant Huffman,Vanderbilt,72
Chendall Weaver,Texas,72
Lathan Sommerville,Rutgers,72
Carson Cooper,Michigan St.,72
Miro Little,Utah,72
Jaylin Stewart,Connecticut,72
Connor Essegian,Nebraska,72
Frank Mitchell,Minnesota,72
Nate Johnson,Akron,71
Brandon Noel,Wright St.,71
PJay Smith,Furman,71
Allen David Mukeba,Oakland,71
Rasheed Bello,Purdue Fort Wayne,71
Jacari White,North Dakota St.,71
Caden Pierce,Princeton,71
Cole Hargrove,Drexel,71
Rylan Jones,Samford,71
Amarion Dickerson,Robert Morris,71
Kellen Tynes,Maine,71
Geronimo Rubio De La Rosa,Columbia,71
Martin Somerville,UMass Lowell,71
Langston Reynolds,Northern Colorado,71
Will Pruitt,Lipscomb,71
Peter Suder,Miami OH,71
Javohn Garcia,McNeese St.,71
Johnathan Lawson,Little Rock,71
Stephan Swenson,UC Santa Barbara,71
Jalen Terry,Eastern Michigan,71
John Poulakidas,Yale,71
Frank Champion,Chattanooga,71
Kelton Talford,Winthrop,71
Leo Colimerio,Queens,71
Javan Simmons,Toledo,71
Isaac Jessup,Cal Poly,71
Jordan Marsh,UNC Asheville,71
Dylan Arnett,Cleveland St.,71
Josh Bascoe,Bucknell,71
Blaise Threatt,Weber St.,71
Kenyon Giles,UNC Greensboro,71
Justin Vander Baan,Lafayette,71
Kyler Filewich,Wofford,71
Tuongthach Gatkek,Little Rock,71
CJ Fulton,Charleston,71
Tyler McGhie,UC San Diego,71
Bash Wieland,Chattanooga,71
Jaden Brownell,Samford,71
AJ Clayton,Ohio,71
Guy Ragland Jr.,Cornell,71
Jaron Rillie,Northern Colorado,71
Adam Clark,Merrimack,71
Ray'Sean Taylor,SIU Edwardsville,71
Aidan Kehoe,Navy,71
Doctor Bradley,Arkansas Pine Bluff,71
Drake Dobbs,St. Thomas,71
Dylan Faulkner,Lipscomb,71
Chris Howell,UC San Diego,71
Tidjiane Dioumassi,Southern,71
Ugnius Jarusevicius,Central Michigan,71
Kendall Blue,St. Thomas,71
Christian Shumate,McNeese St.,71
Rashad King,Northeastern,71
Masiah Gilyard,Manhattan,71
Donovan Newby,UNC Wilmington,71
Themus Fulks,Milwaukee,71
Jaden Seymour,East Tennessee St.,71
Aidan Hadaway,Ohio,71
Barrington Hargress,UC Riverside,71
Kimani Hamilton,High Point,71
Jacari Lane,North Alabama,71
Devin Haid,Central Connecticut,71
Ryan Curry,Army,71
Devin Dinkins,Manhattan,71
Robert McCray,Jacksonville,71
John Camden,Delaware,71
Connor Withers,Bryant,71
Jean Aranguren,Hofstra,71
Nick Anderson,Furman,71
Joe Pridgen,Montana,71
Bryce Johnson,UMBC,71
Ronald Polite III,UNC Greensboro,71
Isaiah Hawthorne,Northern Colorado,71
Marcus Adams Jr.,Cal St. Northridge,71
Malik Moore,Montana,71
George Kimble III,Eastern Kentucky,71
Nate Lliteras,North Florida,71
Nazir Williams,Cornell,71
Carson Towt,Northern Arizona,71
Jackson Paveletzke,Ohio,71
Jamar Brown,UMKC,71
Jack Payne,Idaho,71
Nico Galette,Youngstown St.,71
Owen Koonce,Cal Poly,71
Landon Lewis,Brown,71
Javontae Campbell,Bowling Green,71
Nolan Minessale,St. Thomas,71
Rob Martin,Southeast Missouri St.,71
T.J. Weeks Jr.,Rider,71
Sonny Wilson,Toledo,71
Sam Sherry,Elon,71
Honor Huff,Chattanooga,71
Khamari McGriff,UNC Wilmington,71
Barry Evans,Bryant,71
James Dent Jr.,Northern Illinois,71
Cooper Bowser,Furman,71
Tuburu Naivalurua,Oakland,71
Cruz Davis,Hofstra,71
Andrew Cook,Eastern Washington,71
Kenny Pohto,UC Santa Barbara,71
Quinton Mincey,UMass Lowell,71
Chase Forte,South Dakota,71
Zavian McLean,Florida Gulf Coast,71
Eian Elmer,Miami OH,71
Jakevion Buckley,Southeastern Louisiana,71
Keeshawn Kellman,Florida Gulf Coast,71
Corneilous Williams,North Alabama,71
Tavari Johnson,Akron,71
Jamal West Jr.,Nicholls St.,71
Sean Smith,Western Illinois,71
Kobe Williamson,Seattle,71
Adam Moussa,Cal Baptist,71
Mikal Dawson,Marshall,71
Neftali Alvarez,Southern Miss,71
Jalen Bolden,Louisiana Monroe,71
Dantwan Grimes,Tarleton St.,71
Bradley Douglas,Georgia Southern,71
Paris Dawson,Seattle,71
Leonardo Bettiol,Abilene Christian,71
Brigham Rogers,Belmont,71
Javon Jackson,Illinois Chicago,71
Christian Cook,New Mexico St.,71
Jamar Franklin,Jacksonville St.,71
Terence Harcum,Murray St.,71
Jayden Ndjigue,Massachusetts,71
Dusan Neskovic,Richmond,71
Jared Billups,George Mason,71
Tai'Reon Joseph,UTSA,71
Christian Fermin,VCU,71
Julius Thedford,Western Kentucky,71
Luke Bamgboye,VCU,71
Gerald Drumgoole Jr.,George Washington,71
Mike Loughnane,Davidson,71
Mike Walz,Richmond,71
Rongie Gordon,Kennesaw St.,71
Braedan Lue,Kennesaw St.,71
Kareem Rozier,Duquesne,71
Tyler Schmidt,Valparaiso,71
Francis Nwaokorie,Loyola Chicago,71
Asim Jones,FIU,71
Jahlil White,La Salle,71
Deuce Jones,La Salle,71
Brandon Stroud,South Florida,71
Jahsean Corbett,Duquesne,71
Rondel Walker,North Texas,71
Mikey Lewis,Saint Mary's,71
Robert Braswell,Charlotte,71
Jae'Lyn Withers,North Carolina,71
Zach Anderson,George Mason,71
Ty-Laur Johnson,Wake Forest,71
Tyler Rolison,Nevada,71
Mawot Mag,BYU,71
Chris Bell,Syracuse,71
Xavier DuSell,Nevada,71
Dion Brown,Boston College,71
Koren Johnson,Louisville,71
Jerome Hunter,Xavier,71
Dillon Hunter,Clemson,71
Shakeel Moore,Kansas,71
Kerwin Walton,Texas Tech,71
Jasen Green,Creighton,71
Jalen Weaver,Fresno St.,71
Lazar Stefanovic,UCLA,71
Justin Thomas,Florida St.,71
Jabri Abdur-Rahim,Providence,71
Justin Abson,Georgia,71
Caleb Furst,Purdue,71
Jovan Blacksher Jr.,California,71
Jaden Schutt,Virginia Tech,71
Noah Waterman,Louisville,71
Mason Madsen,Utah,71
MJ Collins,Vanderbilt,71
Seydou Traore,Iowa,71
Dai Dai Ames,Virginia,71
William Kyle III,UCLA,71
Rubin Jones,Michigan,71
Hunter Erickson,Utah,71
Jamichael Davis,Rutgers,71
Khalil Brantley,Oklahoma St.,71
Jacob Meyer,DePaul,71
Isaiah Coleman,Seton Hall,71
Augusto Cassia,Butler,71
Wesley Cardet,Providence,71
Gicarri Harris,Purdue,71
Myles Stute,South Carolina,71
Gyasi Powell,Lipscomb,70
Bryan Etumnu,Merrimack,70
Eric Mulder,Purdue Fort Wayne,70
Ahmad Robinson,Mercer,70
Matt Rogers,American,70
Tevin Smith,Cleveland St.,70
Sam Lewis,Toledo,70
Andrew Holifield,Lamar,70
Amarri Monroe,Quinnipiac,70
Montavious Myrick,Eastern Kentucky,70
D'Maurian Williams,High Point,70
Sam Vinson,Northern Kentucky,70
Harlan Obioha,UNC Wilmington,70
Jordan Jones,Central Connecticut,70
Matthew Van Komen,Elon,70
Miles Barnstable,St. Thomas,70
Samson Aletan,Yale,70
Amani Lyles,Akron,70
"Sam Hines, Jr.",Southeastern Louisiana,70
Brandon Mitchell-Day,Dartmouth,70
Keith Higgins Jr.,Lehigh,70
Trey Fort,Samford,70
Kasen Harrison,Winthrop,70
Sam Towns,Bowling Green,70
Tanner Cuff,Evansville,70
Garry Clark,Texas A&M Corpus Chris,70
Joe Charles,McNeese St.,70
Mwani Wilkinson,Little Rock,70
Michael Graham,Hofstra,70
Jake Fiegen,Cornell,70
Trey Robinson,Northern Kentucky,70
Isaiah Gray,Akron,70
Josh Scovens,Army,70
Alex Holt,Mercer,70
Kenny Noland,Columbia,70
Nolan Dorsey,Campbell,70
Tre-Vaughn Minott,Portland St.,70
Payton Sparks,Ball St.,70
Masen Miller,North Dakota St.,70
Shamir Bogues,Vermont,70
Corey Tripp,Wofford,70
Will Sydnor,Manhattan,70
Tarence Guinyard,Tennessee Martin,70
Jason Fontenet II,UC Santa Barbara,70
Brandon Weston,Tennessee St.,70
Daeshun Ruffin,Jackson St.,70
Quadir Copeland,McNeese St.,70
Shammah Scott,Akron,70
Jedy Cordilia,Mount St. Mary's,70
Jasin Sinani,Campbell,70
Nikolaos Chitikoudis,North Carolina A&T,70
Noah Collier,William & Mary,70
Yame Butler,Drexel,70
Alex Huibregtse,Wright St.,70
Kobe MaGee,Drexel,70
Isaiah Adams,Toledo,70
Jordan Wood,Stetson,70
Brock Wisne,Northern Colorado,70
Shelton Williams-Dryden,West Georgia,70
Colby Garland,Longwood,70
Kobe Stewart,Presbyterian,70
JJ White,Nebraska Omaha,70
Niko Rocak,UC Davis,70
Gytis Nemeiksa,Hawaii,70
Terrell Ard Jr.,Mount St. Mary's,70
Cooper Noard,Cornell,70
Myles Che,UC Irvine,70
Chandler Pigge,Harvard,70
Olumide Adelodun,Niagara,70
Anquan Hill,Sacred Heart,70
Kino Lilly Jr.,Brown,70
Babacar Diallo,UMKC,70
Jevin Muniz,Florida Gulf Coast,70
Nick Spinoso,Penn,70
Gabe Dorsey,William & Mary,70
Gabe Dynes,Youngstown St.,70
Dylan Williamson,Towson,70
Trenton McLaughlin,Northern Arizona,70
Devontae Blanton,Eastern Kentucky,70
Ryan Cornish,Dartmouth,70
Abdul Momoh,Central Connecticut,70
Chansey Willis Jr.,Western Michigan,70
DeJour Reaves,Iona,70
Austin Benigni,Navy,70
Josh Pascarelli,Marist,70
Blake Harper,Howard,70
Josh Harris,North Florida,70
Pablo Tamba,UC Davis,70
TJ Hurley,Vermont,70
Milos Ilic,Loyola MD,70
Justin Bailey,Wofford,70
Colby Duggan,Campbell,70
Jalin Anderson,Incarnate Word,70
Devin Askew,Long Beach St.,70
Isaac Haney,Austin Peay,70
Bo Montgomery,UNC Wilmington,70
Anthony Pritchard,Central Michigan,70
Shadrak Lasu,LIU,70
Ileri Ayo-Faleye,Vermont,70
Paul McMillan IV,Canisius,70
Rickey Bradley,VMI,70
Shereef Mitchell,Ohio,70
Ace Valentine,UMBC,70
Perry Smith Jr.,North Carolina Central,70
Derrin Boyd,Charleston,70
Ethan Roberts,Penn,70
Noah Feddersen,North Dakota St.,70
DeMarr Langford Jr.,Albany,70
Garrison Keeslar,Chattanooga,70
VonCameron Davis,Kent St.,70
Bobby Pettiford,High Point,70
Jayden Jackson,Northern Arizona,70
Todd Brogna,Stonehill,70
DJ Richards,McNeese St.,70
Cameron Shockley-Okeke,Howard,70
TJ Johnson,VMI,70
Marquel Sutton,Nebraska Omaha,70
Jaylon Johnson,Tennessee Tech,70
Adam Hamilton,Lamar,70
Taje' Kelly,Charleston Southern,70
Kory Mincy,Presbyterian,70
Jake O'Neil,Idaho St.,70
Kentrell Pullian,Milwaukee,70
Antwone Woolfolk,Miami OH,70
A.J. Lopez,Maine,70
Drayton Jones,South Carolina St.,70
Alexis Marmolejos,Lamar,70
Juslin Bodo Bodo,High Point,70
Kezza Giffa,High Point,70
Keaton Norris,Wright St.,70
Tymu Chenery,Binghamton,70
Isaiah Johnson,Portland St.,70
Dominique Daniels Jr.,Cal Baptist,70
Dominique Ford,Southern Utah,70
Bubu Benjamin,Tarleton St.,70
Andre Curbelo,Southern Miss,70
Toneari Lane,Georgia St.,70
Malachi Brown,Georgia St.,70
Brayden Maldonado,Seattle,70
Kentrell Garnett,Louisiana,70
Jaden Wells,UT Arlington,70
Tyson Brown,Georgia Southern,70
Jalen Speer,Marshall,70
Bradyn Hubbard,Abilene Christian,70
Samuel Ariyibi,Utah Tech,70
DeAntoni Gordon,Southern Miss,70
Keitenn Bristow,Tarleton St.,70
JJ Wheat,South Alabama,70
Nick McMullen,Georgia St.,70
Jayvon Maughmer,Liberty,70
Jalen Hampton,Missouri St.,70
Aaron McBride,Loyola Marymount,70
Myron Amey Jr.,Loyola Marymount,70
Jaden House,Rhode Island,70
Koree Cotton,Jacksonville St.,70
Ty Pence,Illinois St.,70
Jaquan Johnson,Bradley,70
Ken Evans Jr.,Florida Atlantic,70
Daeshon Shepherd,La Salle,70
Al Green,Louisiana Tech,70
Abdou Tsimbila,Fordham,70
Anthony Finkley,Saint Joseph's,70
Braeden Carrington,Tulsa,70
Drew Steffe,Southern Illinois,70
Jimmie Williams,South Florida,70
Zaxton King,Missouri St.,70
Jailen Bedford,UNLV,70
Jalen DeLoach,Loyola Chicago,70
Romad Dean,Fordham,70
Brenton Knapper,Santa Clara,70
AJ Storr,Kansas,70
Woody Newton,George Mason,70
Kellen Amos,Rice,70
Ansley Almonor,Kentucky,70
Yohan Traore,SMU,70
Jeffrey Mills,Air Force,70
Jake Heidbreder,Clemson,70
Vasean Allette,TCU,70
Cameron Carr,Tennessee,70
RJ Smith,Colorado,70
David Punch,TCU,70
Jace Carter,Texas A&M,70
Brandon Newman,Oklahoma St.,70
"Shawn Jones, Jr.",Mississippi St.,70
Michael Nwoko,Mississippi St.,70
Billy Richmond III,Arkansas,70
Trey Townsend,Arizona,70
Sam Walters,Michigan,70
Darlinstone Dubar,Tennessee,70
DJ Campbell,California,70
Tyree Ihenacho,Washington,70
Sam Alexis,Florida,70
Ryan Mela,Providence,70
Isaac Celiscar,Yale,69
Erik Timko,Delaware,69
Brandon Whitney,Montana,69
Jalen Cox,Colgate,69
Christian Ings,Norfolk St.,69
Robert Smith,Delaware St.,69
Tanner Christensen,Hawaii,69
John Buggs III,East Tennessee St.,69
Casey Simmons,Yale,69
Juwan Maxey,Youngstown St.,69
Kintavious Dozier,Grambling St.,69
Jarvis Moss,Radford,69
Augustinas Kiudulas,VMI,69
Tim Moore,NJIT,69
Terrence Brown,Fairleigh Dickinson,69
Liam Murphy,North Florida,69
Quentin Jones,Northern Illinois,69
Prophet Johnson,Fairfield,69
Dola Adebayo,Mount St. Mary's,69
Josh Dilling,Northern Kentucky,69
Nehemiah Benson,Binghamton,69
Niels Lane,Delaware,69
Cli'ron Hornbeak,Kent St.,69
Elijah Stephens,American,69
Quinton Morton-Robertson,Purdue Fort Wayne,69
Qiant Myers,Portland St.,69
Paul Zilinskas,IU Indy,69
Josh Odunowo,UMBC,69
Jasai Miles,North Florida,69
Alyn Breed,McNeese St.,69
Romeo Myrthil,Dartmouth,69
AJ Brown,Ohio,69
Anderson Kopp,UMKC,69
Mickey Pearson Jr.,Ball St.,69
Jonah Pierce,Presbyterian,69
Kvonn Cramer,Bryant,69
Mister Dean,USC Upstate,69
Kai Johnson,Montana,69
Addison Patterson,Northwestern St.,69
Da'Sean Nelson,Eastern Michigan,69
Billy Smith,Bellarmine,69
Layne Taylor,Central Arkansas,69
Deywilk Tavarez,Charleston,69
Isaiah Richards,Gardner Webb,69
DQ Cole,Oakland,69
EJ Farmer,Youngstown St.,69
Jalen Rucker,Army,69
Jacob Holt,Sacramento St.,69
Kooper Jacobi,Eastern Illinois,69
Tyler Johnson,Mercer,69
Sebastian Akins,Denver,69
Delrecco Gillespie,Kent St.,69
Brendan Terry,Southeast Missouri St.,69
Kam Woods,Robert Morris,69
Nana Antwi-Boasiako,Stephen F. Austin,69
Blake Peters,Princeton,69
Ty Johnson,UC Davis,69
TJ Long,Vermont,69
Kavion McClain,Texas Southern,69
Jemel Jones,Cal St. Bakersfield,69
Dallion Johnson,Florida Gulf Coast,69
Davion Bailey,Incarnate Word,69
Money Williams,Montana,69
Malcolm Wilson,Queens,69
Jabe Mullins,Montana St.,69
AJ Allenspach,Army,69
Aaron Cooley,Brown,69
Amiri Stewart,Sacred Heart,69
Keeyan Itejere,Northern Kentucky,69
Brandon Walker,Montana St.,69
Lazar Djokovic,Charleston,69
Darryl Simmons II,Gardner Webb,69
Jack Collins,Monmouth,69
Jack Doumbia,Wright St.,69
Tanner Thomas,Sacred Heart,69
Joel Armotrading,UC Riverside,69
Connor Amundsen,Dartmouth,69
Izaiah Pasha,Delaware,69
Kalib Mathews,Queens,69
Reggie Bass,Lindenwood,69
Kalen Garry,South Dakota St.,69
Jaylen Smith,North Florida,69
Greg Gantt Jr.,UNC Asheville,69
Brandon Maclin,Radford,69
Jaden Clayton,Maine,69
Connor Turnbull,Evansville,69
Rodney Johnson Jr.,Tennessee Tech,69
Marcus Banks,UMBC,69
Jerald Colonel,Northwestern St.,69
Stephen Olowoniyi,Southern Indiana,69
Ja'Sean Jackson,Lamar,69
Kyrell Luc,Longwood,69
Cameron Haffner,Evansville,69
Gabriel Pozzato,Evansville,69
Tayshawn Comer,Evansville,69
Carlous Williams,Tennessee St.,69
Sean Craig,IU Indy,69
Nic McClain,Eastern Washington,69
Jalen Sullinger,Kent St.,69
RJ Johnson,Charleston Southern,69
Max Green,Holy Cross,69
Donovan Atwell,UNC Greensboro,69
Cavan Reilly,Delaware,69
TK Simpkins,Elon,69
Brendan Coyle,Siena,69
Jeremiah Johnson,Green Bay,69
AJ McKee,Milwaukee,69
Marcus Dockery,Howard,69
Mier Panoam,North Dakota,69
Tony Osburn,Nebraska Omaha,69
Jackson Price,Marist,69
Sam Brown,Penn,69
Terri Miller Jr.,Portland St.,69
Stephon Payne III,Jacksonville,69
Kristian Gonzalez,Idaho,69
Jalen Myers,Norfolk St.,69
Orlando Lovejoy,Detroit Mercy,69
Mekhi Conner,Sacred Heart,69
Sebastian Hartmann,Eastern Washington,69
PJ Fuller II,Cal St. Northridge,69
Jordan Pyke,Incarnate Word,69
Thomas Batties II,Harvard,69
Kam Craft,Miami OH,69
Owen Larson,South Dakota St.,69
Adam Njie Jr.,Iona,69
Sincere Parker,McNeese St.,69
Robert Hinton,Harvard,69
Caleb Kenney,Holy Cross,69
Quion Burns,Maine,69
Dwayne Koroma,Le Moyne,69
Tyson Dunn,Buffalo,69
Matthew Mors,South Dakota St.,69
Will Soucie,North Alabama,69
Justice Shoats,Siena,69
Isaac Bruns,South Dakota,69
Jakobi Heady,Central Michigan,69
Riley Parker,Saint Francis,69
Sean Trumper,Merrimack,69
Tajavis Miller,North Dakota St.,69
Harold Woods,Northeastern,69
Jaylin Henderson,Portland St.,69
Zion Cruz,Rider,69
AJ Lesburt Jr.,Brown,69
Chase Lowe,William & Mary,69
Jarred Hyder,Cal Poly,69
Scotty Washington,Cal St. Northridge,69
Cole Anderson,UC Santa Barbara,69
Jakari Spence,Jacksonville,69
Wesley Robinson,Manhattan,69
Jeff Planutis,Mercyhurst,69
Treysen Eaglestaff,North Dakota,69
Erik Pratt,Milwaukee,69
LA Pratt,Northeastern,69
Chad Moodie,Alabama A&M,69
Kameron Hobbs,Morgan St.,69
Jamal Fuller,LIU,69
Mostapha El Moutaouakkil,Louisiana,69
Eddie Ricks III,James Madison,69
Jackson Fields,Troy,69
Makaih Williams,Grand Canyon,69
Judah Brown,South Alabama,69
Ethan Potter,Utah Valley,69
Diante Smith,UT Arlington,69
Christian Turner,Texas St.,69
Jelani Hamilton,Georgia St.,69
Jamir Simpson,Southern Utah,69
Raysean Seamster,UT Arlington,69
RaSheed Jones,Coastal Carolina,69
Dashon Gittens,FIU,69
Ahmet Jonovic,Bradley,69
Nakavieon White,Georgia Southern,69
AJ Braun,Cal Baptist,69
Hunter Jack Madden,Abilene Christian,69
Robert Carpenter,New Mexico St.,69
William Jeffress,Louisiana Tech,69
Vianney Salatchoum,FIU,69
Sam Silverstein,Cal Baptist,69
Landon Wolf,Illinois St.,69
Jared Garcia,Tulsa,69
Maximus Edwards,Duquesne,69
Jakub Necas,Duquesne,69
Shane Dezonie,Temple,69
Bradley Ezewiro,UAB,69
Jonah Hinton,St. Bonaventure,69
Jamil Miller,Kennesaw St.,69
Santiago Trouet,San Diego,69
Braxton Bayless,Western Kentucky,69
Ronnie DeGray III,Wichita St.,69
Bowen Born,Colorado St.,69
Brandon Huntley-Hatfield,N.C. State,69
Brandin Cummings,Pittsburgh,69
Jahmere Tripp,Fordham,69
Sean Logan,Davidson,69
Zach Martini,Rutgers,69
Apostolos Roumoglou,Richmond,69
Josh Rivera,Fordham,69
Brandton Chatfield,Iowa St.,69
Jaeden Mustaf,Georgia Tech,69
JJ Traynor,DePaul,69
Mohamed Wague,Oklahoma,69
Christ Essandoko,Providence,69
Tyler Johnson,Virginia Tech,69
Dra Gibbs-Lawhorn,Illinois,69
Dylan Grant,Rutgers,69
D'Marco Dunn,Penn St.,69
Aidan Mahaney,Connecticut,69
Hayden Hefner,Texas A&M,69
Omaha Biliew,Wake Forest,69
Zhuric Phelps,Texas A&M,69
Manny Obaseki,Texas A&M,69
Caleb Williams,Georgetown,69
Jordan Geronimo,Maryland,69
Marcus Johnson,Bowling Green,68
Braelon Bush,Prairie View A&M,68
James Okonkwo,Akron,68
Brandon Murray,McNeese St.,68
Davion Everett,South Carolina St.,68
Nendah Tarke,Towson,68
Rob Brown III,Nicholls St.,68
Austin Hunt,Harvard,68
Nordin Kapic,UC San Diego,68
Dylan Hayman,Incarnate Word,68
Carter Bjerke,St. Thomas,68
Bernard Pelote,Western Carolina,68
Nick Dorn,Elon,68
Julius Mims,Idaho,68
Nakyel Shelton,Eastern Illinois,68
Brian Taylor,SIU Edwardsville,68
Anwar Gill,Howard,68
Ben VanderWal,Furman,68
Christian Henry,Eastern Michigan,68
Josh Banks,UNC Asheville,68
LJ Thomas,Austin Peay,68
Jayland Randall,Southern Indiana,68
Jamichael Stillwell,Milwaukee,68
Dillon Bailey,Wofford,68
Kaseem Watson,Delaware St.,68
Karon Boyd,East Tennessee St.,68
Noah Farrakhan,Hampton,68
DeAndre Craig,Denver,68
Amar Kuljuhovic,North Dakota,68
Gavin Doty,Siena,68
Kolton Mitchell,Idaho,68
Donovan Draper,Navy,68
Savion Lewis,Quinnipiac,68
CJ Luster,Stony Brook,68
Romelle Mansel,Jackson St.,68
Chris Ashby,Queens,68
Keon Thompson,Stephen F. Austin,68
TJ Wainwright,Long Beach St.,68
Elijah Lewis,Marist,68
Jerone Morton,Morehead St.,68
Po'Boigh King,North Carolina Central,68
Robert Lewis,Arkansas Pine Bluff,68
Ante Beljan,Little Rock,68
Nicholas Shogbonyo,Denver,68
Mason Williams,Eastern Washington,68
Evan Nelson,Harvard,68
Jaylen Peterson,Presbyterian,68
Julian Mackey,Houston Christian,68
Isaiah Moses,UC Riverside,68
Brit Harris,USC Upstate,68
Jeremy Lorenz,Wofford,68
Te'Jon Sawyer,Montana,68
Sean Moore,UNC Wilmington,68
Nick Fiorillo,Vermont,68
Kolby Granger,Texas Southern,68
Tyler Whitney-Sidney,Lehigh,68
Collin Holloway,Samford,68
Tahj Staveskie,Cleveland St.,68
CJ Hines,Alabama St.,68
Caleb Zurliene,Campbell,68
Tana Kopa,Canisius,68
Tate McCubbin,Austin Peay,68
Michael Christmas,Longwood,68
Joe Sayler,South Dakota St.,68
JoJo Moore,Oral Roberts,68
Owen Dease,Texas A&M Corpus Chris,68
Faizon Fields,Milwaukee,68
Anthony Selden,Gardner Webb,68
Isaac Williams,Texas A&M Corpus Chris,68
Hermann Koffi,Stonehill,68
Matt Becht,Merrimack,68
Patrick McMahon,Montana St.,68
Amar’e Marshall,Albany,68
Carmelo Pacheco,Mount St. Mary's,68
Corey Hadnot II,Purdue Fort Wayne,68
Emmett Marquardt,Eastern Washington,68
Mahmoud Fofana,Cal St. Northridge,68
Amahrie Simpkins,Morgan St.,68
Michael Duax,Florida Gulf Coast,68
Andre Henry,UC Irvine,68
D.J. Smith,Robert Morris,68
Ethan Meuser,Stonehill,68
Trent Johnson,Houston Christian,68
Bismark Nsiah,Fairleigh Dickinson,68
Blair Thompson,Columbia,68
Tariq Ingraham,Rider,68
Jadis Jones,Lindenwood,68
Mekhi Lowery,Towson,68
Madison Durr,Monmouth,68
Peter Bandelj,Cal Poly,68
Jaden Winston,Manhattan,68
Mac Riniker,Cal Poly,68
Nick Anderson,Prairie View A&M,68
Alex Chaikin,Lafayette,68
Justin Neely,Albany,68
Jack Karasinski,Bellarmine,68
Nick Johnson,Winthrop,68
Dallas Howell,North Alabama,68
Valentino Pinedo,Saint Francis,68
Cam Morris III,UMass Lowell,68
Amarr Knox,Alabama St.,68
Jamaine Mann,Gardner Webb,68
Cliff Davis,UT Rio Grande Valley,68
Josiah Harris,Akron,68
Jason Drake,Drexel,68
Joe Ostrowsky,Central Connecticut,68
Yuri Covington,UMass Lowell,68
Jeremy Elyzee,Southeastern Louisiana,68
Quandre Bullock,South Dakota,68
Rafael Pinzon,Bryant,68
Josiah Harris,Radford,68
Brayden Fagbemi,Central Arkansas,68
Khaden Bennett,Quinnipiac,68
Jaden Daughtry,Marist,68
Morgan Safford,Kent St.,68
Aidan Reichert,Mercyhurst,68
Shannon Grant,Jackson St.,68
AJ Dancler,Le Moyne,68
Rahmir Barno,Florida Gulf Coast,68
Daylen Berry,Charleston Southern,68
JaVaughn Hannah,Western Michigan,68
Jackson Sivills,Wofford,68
Byron Joshua,Albany,68
Brayon Freeman,Bethune Cookman,68
Nate Pickens,UC Riverside,68
Chandler Cuthrell,Purdue Fort Wayne,68
Kyrone Alexander,Boston University,68
Evan Ipsaro,Miami OH,68
Chris Walker,Binghamton,68
Brian Myles,Nicholls St.,68
Tyler Tejada,Towson,68
Aaron Nkrumah,Tennessee St.,68
Ocypher Owens,Le Moyne,68
Terell Strickland,LIU,68
Mikale Stevenson,Grambling St.,68
Kyler VanderJagt,Central Michigan,68
K.J. Doucet,Winthrop,68
Parker Jones,Colgate,68
Jo'el Emanuel,Fairleigh Dickinson,68
Alec Millender,IU Indy,68
Jesus Carralero Martin,Bethune Cookman,68
Michael Imariagbe,Wright St.,68
Zach Bell,Jacksonville,68
Abdi Bashir Jr.,Monmouth,68
Kenny White Jr.,Morehead St.,68
Braxton Stacker,Southeast Missouri St.,68
Milton Matthews,Florida A&M,68
"Juan Cranford, Jr.",Saint Francis,68
Evan Otten,Idaho St.,68
James White,New Orleans,68
Kameron Taylor,UNC Asheville,68
Tyreese Watson,Louisiana Monroe,68
Zarique Nutter,Georgia St.,68
Cobie Montgomery,Southern Miss,68
Jalil Beaubrun,Appalachian St.,68
Hakim Byrd,Utah Tech,68
Dior Conners,Appalachian St.,68
Mark Drone,Texas St.,68
AJ Smith,James Madison,68
Robert Davis Jr.,Old Dominion,68
Randy Brady,South Alabama,68
Noah Amenhauser,Coastal Carolina,68
Alonzo Dodd,Appalachian St.,68
Camp Wagner,Indiana St.,68
Jackson Holcombe,Utah Valley,68
Enoch Kalambay,Western Kentucky,68
Rich Smith,Abilene Christian,68
RJ Taylor,Northern Iowa,68
Rashaud Marshall,Arkansas St.,68
Makai Willis,Louisiana Monroe,68
Jefferson De La Cruz Monegro,Valparaiso,68
Coltie Young,Louisiana Monroe,68
Darius Burford,UT Arlington,68
K'mani Doughty,Indiana St.,68
Jaehshon Thomas,Charlotte,68
Marcellus Brigham Jr,Jacksonville St.,68
Chris Austin,Portland,68
Camaron Tongue,Santa Clara,68
Yann Farell,East Carolina,68
Max Weisbrod,Northern Iowa,68
Mikkel Tyne,Richmond,68
Grant Newell,North Texas,68
Darius DeAveiro,Valparaiso,68
Will Richardson,Fordham,68
Daniel Foster,Nevada,68
Tucker Anderson,Utah St.,68
Jonathan Aybar,FIU,68
Chisom Okpara,Stanford,68
Isaiah Jackson,Drake,68
Drew Scharnowski,Belmont,68
Toby Okani,West Virginia,68
Mykell Robinson,Fresno St.,68
Damien Mayo Jr.,Southern Illinois,68
Kian Scroggins,Sam Houston St.,68
Luke Kearney,Air Force,68
Royce Parham,Marquette,68
Benny Gealer,Stanford,68
